,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Shop_Day,Shop_Other,Shop_Dairy,Shop_Household,Shop_Meat,Group
788,466157,Male,Yes,40.0,Yes,Homemaker,9.0,Low,3.0,5.0,5.938,3.9389999999999996,4.085,0.607,A
789,465138,Male,No,35.0,Yes,Entertainment,1.0,Low,3.0,3.0,6.537999999999999,2.535,2.722,3.345,A
790,466361,Female,Yes,72.0,Yes,Lawyer,1.0,High,2.0,6.0,-2.0180000000000002,6.946000000000001,-0.542,-0.06,B
791,463154,Female,Yes,31.0,No,Artist,1.0,Low,4.0,6.0,6.23,1.994,5.215,2.502,D
792,462967,Male,Yes,47.0,No,Entertainment,4.0,Average,3.0,6.0,7.794,4.745,5.308,3.512,B
793,460908,Male,No,20.0,No,Healthcare,7.0,Low,3.0,6.0,5.4670000000000005,10.259,2.311,5.0489999999999995,D
794,467560,Female,Yes,73.0,Yes,Lawyer,1.0,Low,2.0,6.0,-1.032,1.4680000000000002,3.582,2.927,B
795,463404,Male,Yes,29.0,No,Doctor,2.638210266264068,High,2.0,3.0,2.635,4.275,-0.7020000000000001,3.491,B
796,463281,Male,Yes,25.0,No,Entertainment,3.0,Average,2.0,3.0,4.478,-0.44299999999999995,2.779,1.4269999999999998,D
797,462466,Male,Yes,40.0,Yes,Executive,0.0,High,4.0,6.0,11.037,6.019,0.982,12.574000000000002,C
798,463744,Female,No,27.0,Yes,Artist,1.0,Low,6.0,6.0,11.577,7.305,4.252,8.549,C
799,464209,Male,Yes,52.0,Yes,Executive,1.0,Average,4.0,2.0,6.513999999999999,7.558,5.9,19.893,C
800,462528,Female,Yes,49.0,Yes,Artist,0.0,Low,1.0,6.0,7.66,5.084,11.0,7.337000000000001,C
801,459518,Male,Yes,60.0,No,Artist,2.638210266264068,Average,4.0,5.0,4.376,8.19,3.8169999999999997,0.306,B
802,460061,Male,No,45.0,Yes,Marketing,0.0,Low,1.0,3.0,1.4240000000000002,5.603,3.9589999999999996,5.6739999999999995,D
803,466188,Male,Yes,59.0,Yes,Artist,4.0,Low,1.0,4.0,4.724,2.2569999999999997,1.874,5.347,B
804,467914,Female,No,18.0,No,Healthcare,8.0,Low,5.0,6.0,9.308,2.7119999999999997,12.855,7.934,D
805,462758,Male,No,18.0,No,Healthcare,0.0,Low,3.0,6.0,12.055,4.6,5.681,1.8430000000000002,D
806,465704,Male,Yes,55.0,No,Artist,1.0,Low,1.0,6.0,12.92,4.861000000000001,7.902,6.678999999999999,C
807,460397,Female,No,59.0,Yes,Entertainment,1.0,Low,1.0,6.0,6.377999999999999,2.4419999999999997,4.511,0.5670000000000001,A
808,466676,Male,No,22.0,No,Healthcare,0.0,Low,2.0,6.0,17.285,7.617999999999999,9.083,12.31,D
809,465024,Male,Yes,52.0,Yes,Executive,0.0,High,4.0,6.0,10.574000000000002,17.089000000000002,4.121,-2.803,C
810,461630,Male,Yes,51.0,Yes,Artist,1.0,Average,3.0,6.0,15.389000000000001,6.108,9.561,5.8629999999999995,C
811,465328,Male,Yes,35.0,No,Executive,0.0,High,5.0,6.0,8.285,-0.155,1.643,1.639,A
812,461220,Female,No,26.0,No,Executive,8.0,Low,3.0,6.0,3.909,0.457,6.757999999999999,5.0,D
813,463935,Male,Yes,40.0,Yes,Entertainment,1.0,Average,2.0,6.0,-4.729,16.592,8.272,7.734,C
814,460514,Male,No,43.0,Yes,Doctor,1.0,Low,4.0,3.0,7.551,2.064,2.2680000000000002,3.451,A
815,466262,Male,No,41.0,Yes,Entertainment,1.0,Low,2.0,3.0,4.297,6.933,1.715,1.588,A
816,467094,Female,No,27.0,No,Homemaker,8.0,Low,3.0,4.0,5.4,3.628,5.229,10.867,D
817,459280,Male,Yes,40.0,Yes,Artist,0.0,Low,1.0,6.0,3.4810000000000003,2.282,10.433,4.573,B
818,464581,Female,No,25.0,No,Doctor,2.638210266264068,Low,4.0,6.0,12.877,1.56,6.319,5.185,D
819,459624,Male,Yes,18.0,No,Healthcare,2.638210266264068,Low,5.0,4.0,1.557,4.445,7.925,11.700999999999999,D
820,460890,Male,Yes,47.0,Yes,Artist,0.0,Average,4.0,3.0,5.45,9.766,10.652999999999999,13.755,C
821,466415,Male,Yes,71.0,No,Marketing,1.0,Low,1.0,6.0,3.217,1.065,0.512,9.202,D
822,462392,Female,No,32.0,Yes,Entertainment,1.0,Low,3.0,6.0,5.443,6.406000000000001,1.6340000000000001,4.999,A
823,459706,Male,Yes,60.0,Yes,Entertainment,1.0,Average,3.0,6.0,11.424000000000001,10.211,13.023,4.452,C
824,464429,Female,No,33.0,Yes,Healthcare,0.0,Low,3.0,6.0,2.43,3.389,2.7889999999999997,0.841,B
825,467446,Female,No,37.0,Yes,Artist,9.0,Low,1.0,2.0,9.038,1.864,4.079,8.327,A
826,460528,Male,Yes,48.0,Yes,Homemaker,9.0,Low,1.0,3.0,14.550999999999998,3.918,11.794,17.459,C
827,464836,Female,Yes,33.0,No,Engineer,7.0,High,5.0,4.0,6.654,7.843999999999999,7.89,3.465,D
828,459212,Female,Yes,68.0,Yes,Artist,1.0,Average,2.0,6.0,16.472,-0.536,-2.476,11.759,C
829,462364,Male,Yes,51.0,No,Artist,0.0,Low,3.0,6.0,8.277999999999999,5.013999999999999,3.773,4.151,A
830,464549,Male,Yes,52.0,Yes,Executive,1.0,Low,4.0,6.0,14.199000000000002,1.6680000000000001,6.026,0.996,C
831,464555,Male,Yes,31.0,Yes,Marketing,13.0,High,4.0,4.0,11.780999999999999,5.403,10.969000000000001,3.491,D
832,462027,Male,No,39.0,No,Engineer,1.0,Low,1.0,6.0,8.149,3.627,2.3409999999999997,5.796,A
833,467110,Male,Yes,60.0,Yes,Lawyer,1.0,High,1.0,6.0,7.199,3.719,8.397,5.683,D
834,467123,Female,Yes,50.0,Yes,Executive,4.0,High,3.0,6.0,5.572,-1.286,2.56,8.003,B
835,459599,Female,No,19.0,No,Healthcare,2.638210266264068,Low,4.0,1.0,11.897,3.33,1.3869999999999998,3.057,D
836,467826,Male,No,18.0,No,Healthcare,0.0,Low,6.0,6.0,10.552999999999999,3.065,2.6639999999999997,5.707000000000001,D
837,461837,Male,Yes,37.0,Yes,Artist,0.0,Low,2.0,6.0,13.204,18.419,0.581,15.421,C
838,467328,Female,Yes,50.0,Yes,Doctor,1.0,Average,3.0,6.0,8.082,8.211,3.5469999999999997,7.761,B
839,467962,Female,Yes,20.0,No,Healthcare,0.0,Low,3.0,6.0,3.8819999999999997,11.615,5.667000000000001,6.544,D
840,464025,Male,No,19.0,No,Healthcare,1.0,Low,6.0,6.0,4.877,5.353,6.749,-3.2089999999999996,D
841,460385,Male,No,40.0,Yes,Healthcare,0.0,Low,4.0,6.0,11.408,0.564,5.422000000000001,10.993,D
842,462551,Male,Yes,53.0,Yes,Doctor,14.0,Average,2.0,6.0,2.966,2.667,4.323,9.61,B
843,462047,Female,Yes,26.0,Yes,Artist,12.0,Average,2.0,6.0,-0.857,0.45799999999999996,-3.01,3.092,B
844,459958,Male,No,37.0,Yes,Healthcare,8.0,Low,3.0,6.0,14.36,4.292,12.027999999999999,3.17,D
845,465690,Female,Yes,49.0,No,Healthcare,2.638210266264068,Average,2.0,4.0,4.776,6.912999999999999,-0.47600000000000003,2.05,B
846,459221,Male,Yes,70.0,No,Entertainment,2.638210266264068,Low,1.0,6.0,-0.33899999999999997,-0.348,7.582999999999999,10.940999999999999,B
847,461059,Female,Yes,48.0,No,Lawyer,1.0,High,2.0,6.0,9.474,-0.65,8.693,10.064,D
848,461227,Male,No,21.0,No,Healthcare,0.0,Low,4.0,6.0,12.047,6.476,7.152,-0.937,D
849,466246,Male,No,19.0,No,Healthcare,0.0,Low,4.0,2.0,2.93,0.9,5.631,2.614,D
850,462619,Male,No,61.0,No,Artist,0.0,High,3.0,4.0,5.818,2.72,-0.616,5.805,A
851,459561,Male,No,31.0,No,Healthcare,2.638210266264068,Low,3.0,5.0,7.086,5.979,1.518,5.952999999999999,A
852,467048,Female,Yes,65.0,Yes,Lawyer,0.0,High,3.0,6.0,0.735,4.703,4.454,1.598,B
853,467362,Male,Yes,73.0,No,Executive,1.0,Low,1.0,6.0,5.053,6.132000000000001,0.626,0.418,B
854,459846,Female,Yes,50.0,Yes,Artist,1.0,Average,3.0,6.0,3.333,1.93,-0.6890000000000001,-1.5859999999999999,B
855,460351,Male,Yes,70.0,Yes,Lawyer,0.0,Low,1.0,6.0,5.242999999999999,7.327000000000001,3.887,1.275,A
856,459515,Male,Yes,58.0,Yes,Engineer,0.0,Low,1.0,6.0,14.235999999999999,0.611,7.034,-3.513,D
857,460499,Female,Yes,58.0,No,Marketing,14.0,High,6.0,3.0,9.283,7.132999999999999,6.388999999999999,2.6839999999999997,D
858,460829,Male,No,18.0,Yes,Healthcare,1.0,Low,2.0,6.0,9.571,8.477,15.6,6.919,D
859,466559,Male,No,32.0,No,Healthcare,0.0,Low,4.0,6.0,6.07,5.145,0.774,3.125,D
860,467236,Female,No,40.0,Yes,Lawyer,4.0,Low,1.0,6.0,2.718,7.518,5.52,-0.43200000000000005,B
861,461816,Female,No,49.0,Yes,Marketing,0.0,Low,5.0,6.0,7.876,-0.188,5.387432820897396,6.068,A
862,467409,Male,No,35.0,Yes,Artist,8.0,Low,1.0,6.0,8.251,1.963,0.644,2.945,A
863,466299,Female,Yes,40.0,Yes,Engineer,0.0,Low,2.0,2.0,2.989,0.379,9.501,6.209,B
864,464565,Male,No,30.0,Yes,Marketing,12.0,Low,4.0,6.0,5.585,0.2,11.927,3.885,D
865,465906,Female,No,35.0,Yes,Artist,5.0,Low,1.0,6.0,4.567,3.0839999999999996,0.58,1.095,A
866,460950,Male,Yes,28.0,No,Doctor,0.0,Low,5.0,1.0,11.635,2.8289999999999997,11.554,2.006,D
867,466654,Male,No,30.0,Yes,Marketing,8.0,Low,1.0,6.0,5.093,4.228,1.571,1.151,A
868,459649,Male,Yes,39.0,Yes,Healthcare,1.0,Average,2.0,6.0,13.594000000000001,-4.275,7.865,11.274000000000001,D
869,461077,Male,No,39.0,Yes,Entertainment,1.0,Low,8.0,3.0,5.8229999999999995,1.994,0.9129999999999999,5.275,A
870,464642,Female,Yes,40.0,Yes,Engineer,6.0,High,7.0,4.0,10.818,4.724,5.9079999999999995,6.318,D
871,463741,Male,Yes,36.0,Yes,Artist,0.0,High,3.0,6.0,11.015999999999998,8.94,4.165,6.9879999999999995,C
872,460594,Female,No,26.0,Yes,Homemaker,9.0,Low,3.0,3.0,6.67,3.733,1.64,1.556,D
873,465253,Male,No,40.0,No,Healthcare,1.0,Low,3.0,7.0,6.444,4.033,5.818,2.476,D
874,459936,Female,No,45.0,Yes,Artist,2.0,Low,1.0,5.0,5.41,0.49,6.1370000000000005,3.62,B
875,462998,Male,Yes,45.0,No,Entertainment,10.0,Average,4.0,6.0,6.7010000000000005,9.648,6.351,-0.562,B
876,464179,Female,Yes,63.0,Yes,Artist,0.0,Average,3.0,6.0,4.846,8.638,3.346,9.09,C
877,465655,Female,No,45.0,Yes,Artist,1.0,Low,1.0,6.0,5.434,2.371,0.456,6.968999999999999,A
878,462988,Female,Yes,27.0,Yes,Healthcare,9.0,High,2.0,6.0,7.225,8.124,5.457999999999999,6.694,D
879,463933,Male,Yes,47.0,No,Executive,0.0,Low,7.0,4.0,7.515,2.016,1.787,5.178999999999999,A
880,462111,Male,Yes,36.0,Yes,Artist,6.0,Average,4.0,6.0,15.65,5.24,5.73,5.773,C
881,462435,Male,Yes,49.0,Yes,Artist,2.638210266264068,Average,2.0,6.0,12.062999999999999,8.054,3.715,12.387,C
882,462747,Male,No,25.0,No,Doctor,7.0,Low,4.0,6.0,19.935,3.6919999999999997,3.904,2.052,C
883,462279,Male,No,32.0,No,Healthcare,0.0,Low,7.0,6.0,9.37,0.853,5.202999999999999,3.138,D
884,463383,Male,Yes,41.0,No,Executive,6.0,High,3.0,4.0,3.557,5.01,-0.5820000000000001,2.8280000000000003,A
885,459743,Female,Yes,50.0,Yes,Artist,9.0,Average,4.0,6.0,7.315,2.8739999999999997,-0.33799999999999997,1.671,A
886,461762,Female,Yes,63.0,Yes,Artist,0.0,High,2.0,6.0,13.690999999999999,9.798,4.085,11.350999999999999,C
887,463071,Male,Yes,69.0,No,Executive,2.638210266264068,Low,4.0,6.0,-0.31,10.29,12.842,5.499,D
888,464121,Female,Yes,62.0,Yes,Engineer,1.0,Low,1.0,6.0,8.772,5.693,4.078,4.2330000000000005,B
889,465051,Male,Yes,63.0,Yes,Marketing,1.0,High,3.0,6.0,15.504000000000001,9.891,11.062999999999999,9.077,C
890,460140,Female,Yes,36.0,Yes,Artist,5.0,Low,2.0,6.0,3.625,6.152,4.657,-0.21899999999999997,B
891,466197,Female,Yes,31.0,No,Engineer,8.0,Low,2.0,4.0,19.971,19.379,6.472,13.162,C
892,460433,Female,No,45.0,No,Entertainment,8.0,Low,2.0,6.0,6.678,3.512,5.492999999999999,4.717,A
893,462953,Female,Yes,45.0,Yes,Artist,1.0,Average,4.0,6.0,0.64,5.909,7.2379999999999995,2.7689999999999997,B
894,462535,Male,No,40.0,No,Doctor,1.0,Low,3.0,6.0,0.552,5.292000000000001,4.524,7.8870000000000005,D
895,462921,Male,Yes,49.0,No,Artist,2.638210266264068,Average,4.0,6.0,3.917,11.605,8.426,6.591,C
896,464735,Female,No,38.0,Yes,Marketing,8.0,Low,3.0,4.0,9.055,5.142,4.721,4.035,D
897,464455,Female,Yes,74.0,Yes,Lawyer,1.0,High,2.0,6.0,2.625,1.0859999999999999,7.9110000000000005,4.251,B
898,461675,Male,No,61.0,Yes,Lawyer,1.0,Low,1.0,6.0,13.057,4.072,9.254,13.459000000000001,C
899,464578,Female,No,26.0,Yes,Healthcare,0.0,Low,3.0,6.0,2.134,6.877999999999999,5.314,3.068,D
900,466304,Female,Yes,70.0,Yes,Lawyer,1.0,High,2.0,2.0,1.176,-1.449,5.024,-0.27699999999999997,B
901,466850,Female,No,30.0,No,Doctor,2.638210266264068,Low,3.0,4.0,11.290999999999999,4.935,5.518,10.123,D
902,467041,Female,Yes,57.0,Yes,Artist,1.0,Average,4.0,6.0,9.675,6.143,15.981,4.651,C
903,464775,Female,Yes,35.0,No,Artist,8.0,Average,4.0,4.0,4.961,8.321,5.332999999999999,2.154,A
904,464858,Male,No,20.0,No,Healthcare,1.0,Low,3.0,4.0,13.884,-1.456,0.532,1.85,D
905,462040,Male,No,19.0,No,Healthcare,5.0,Low,4.0,2.0,14.585999999999999,6.047000000000001,8.277000000000001,8.05,D
906,460800,Male,No,52.0,Yes,Artist,1.0,Low,3.0,3.0,0.846,1.2309999999999999,3.5980000000000003,0.977,B
907,459663,Male,Yes,31.0,Yes,Artist,2.638210266264068,Low,6.0,3.0,8.56,2.873,3.634,5.0,A
908,462081,Male,No,22.0,No,Marketing,0.0,Low,3.0,4.0,11.259,0.645,0.6990000000000001,2.845,D
909,463047,Male,Yes,27.0,Yes,Homemaker,9.0,Low,3.0,6.0,9.853,7.909,6.15,4.266,D
910,464500,Female,Yes,39.0,Yes,Artist,1.0,Low,3.0,6.0,3.701,5.105,3.96,4.378,B
911,460756,Female,No,28.0,No,Homemaker,8.0,Low,3.0,6.0,14.362,1.764,5.387432820897396,5.0,D
912,462835,Male,Yes,59.0,No,Engineer,2.638210266264068,Average,4.0,6.0,2.385,-0.721,4.877,4.051,B
913,463766,Female,Yes,57.0,Yes,Artist,1.0,Average,3.0,5.0,14.132,11.262,5.091,7.8,C
914,463874,Male,No,25.0,Yes,Healthcare,1.0,Low,4.0,3.0,14.407,5.157,5.983,11.949000000000002,D
915,463525,Male,Yes,40.0,No,Engineer,0.0,Low,3.0,6.0,8.104,1.432,5.388999999999999,3.4360000000000004,A
916,465653,Female,Yes,53.0,Yes,Artist,1.0,Low,2.0,6.0,8.804,3.755,0.5479999999999999,6.4510000000000005,A
917,465905,Female,No,32.0,Yes,Artist,9.0,Low,1.0,6.0,5.6610000000000005,4.077,5.197,5.731,A
918,465663,Female,No,70.0,Yes,Artist,0.0,Low,2.0,6.0,-1.4369999999999998,1.7309999999999999,6.567,5.696000000000001,B
919,465225,Male,No,48.0,Yes,Engineer,0.0,Low,1.0,2.0,3.8339999999999996,-0.718,1.531,0.159,A
920,465001,Male,Yes,75.0,Yes,Lawyer,1.0,High,2.0,6.0,9.698,21.675,1.261,13.004000000000001,C
921,466905,Male,Yes,62.0,Yes,Artist,0.0,Low,1.0,6.0,5.87,5.4239999999999995,7.374,5.672999999999999,B
922,465573,Male,Yes,41.0,No,Artist,1.0,Average,6.0,6.0,1.885,3.1910000000000003,2.016,2.62,B
923,467008,Male,Yes,55.0,Yes,Artist,0.0,Average,3.0,6.0,9.499,3.096,4.736000000000001,7.0520000000000005,C
924,466995,Female,No,35.0,Yes,Artist,8.0,Low,3.0,6.0,7.808,2.013,3.445,4.053999999999999,A
925,463397,Female,No,20.0,No,Healthcare,4.0,Low,3.0,4.0,9.974,4.87,12.095,5.781000000000001,D
926,466238,Male,No,20.0,No,Healthcare,0.0,Low,3.0,4.0,12.267000000000001,8.105,5.387432820897396,8.085,D
927,460531,Female,No,35.0,No,Artist,0.0,Low,5.0,6.0,23.535999999999998,12.979000000000001,1.785,4.29,C
928,462250,Female,Yes,56.0,Yes,Entertainment,1.0,Average,3.0,4.0,2.912,4.368,-0.158,5.0,B
929,462611,Male,Yes,39.0,No,Executive,1.0,High,7.0,4.0,1.413,12.524000000000001,6.065,0.609,D
930,459098,Male,Yes,42.0,Yes,Entertainment,2.638210266264068,Low,3.0,6.0,9.342,10.097000000000001,5.61,7.837000000000001,D
931,465701,Male,Yes,35.0,Yes,Artist,1.0,Average,2.0,4.0,4.953,9.329,2.273,-0.083,B
932,466242,Female,No,35.0,No,Engineer,1.0,Low,1.0,4.0,5.926,1.225,3.977,3.8539999999999996,A
933,466308,Male,No,33.0,Yes,Healthcare,0.0,Low,2.0,6.0,0.917,9.544,4.763,12.321,C
934,464039,Male,No,42.0,Yes,Artist,1.0,Low,2.0,6.0,7.3870000000000005,4.9239999999999995,4.93,5.0,A
935,459972,Male,No,35.0,Yes,Artist,5.0,Low,2.0,6.0,5.446000000000001,3.139,-1.258,3.346,A
936,461801,Female,No,27.0,No,Healthcare,0.0,Low,3.0,6.0,7.4,3.3489999999999998,3.548,5.23,A
937,462716,Male,No,33.0,No,Entertainment,6.0,Low,2.0,4.0,13.939,11.58,7.785,5.0,D
938,467218,Female,No,32.0,Yes,Artist,9.0,Low,1.0,6.0,17.403,11.932,12.706,3.5980000000000003,D
939,460387,Female,No,35.0,No,Entertainment,4.0,Low,2.0,6.0,7.2010000000000005,5.425,7.943,5.85,D
940,466441,Male,No,22.0,No,Healthcare,0.0,Low,9.0,6.0,14.626,0.633,8.021,6.9110000000000005,D
941,462057,Male,Yes,40.0,Yes,Artist,3.0,Average,4.0,3.0,5.098,5.212999999999999,11.435,15.044,C
942,466991,Male,Yes,51.0,Yes,Artist,3.0,Average,2.0,6.0,20.811,10.775,9.338,16.333,C
943,459453,Male,Yes,88.0,Yes,Lawyer,2.638210266264068,Low,3.0,6.0,1.9569999999999999,2.217,8.606,1.38,B
944,461714,Male,Yes,82.0,Yes,Lawyer,1.0,High,2.0,6.0,6.486000000000001,1.972,0.862,4.9510000000000005,A
945,463465,Male,Yes,43.0,Yes,Artist,6.0,Average,3.0,6.0,-0.062,3.432,2.7,4.541,B
946,467940,Female,No,29.0,No,Marketing,9.0,Low,4.0,2.0,6.845,4.211,2.103,6.472,A
947,461970,Female,No,38.0,Yes,Artist,9.0,Low,1.0,6.0,3.4160000000000004,1.45,4.098,4.678,B
948,459877,Male,Yes,37.0,Yes,Artist,0.0,Average,3.0,6.0,15.277000000000001,5.105,11.889000000000001,4.94,C
949,460784,Male,No,32.0,Yes,Healthcare,0.0,Low,6.0,7.0,10.132,5.492999999999999,0.8220000000000001,2.298,D
950,460137,Male,No,26.0,Yes,Entertainment,5.0,Low,4.0,6.0,15.956,3.7319999999999998,13.177999999999999,-3.7310000000000003,D
951,465201,Male,Yes,39.0,Yes,Entertainment,0.0,Average,4.0,3.0,4.737,4.159,5.605,5.631,A
952,465371,Female,No,43.0,Yes,Artist,0.0,Low,1.0,6.0,5.053,5.012,4.262,2.052,A
953,463929,Male,Yes,51.0,Yes,Doctor,11.0,Average,2.0,6.0,8.08,6.957999999999999,10.697000000000001,10.55,C
954,461998,Male,Yes,52.0,Yes,Artist,0.0,Average,2.0,6.0,16.759,10.540999999999999,6.853,4.659,C
955,460828,Male,No,51.0,No,Entertainment,1.0,Low,1.0,6.0,4.08,6.496,4.803,6.19,A
956,467523,Male,No,20.0,No,Healthcare,2.638210266264068,Low,4.0,4.0,5.43,-1.83,7.749,11.34,D
957,461673,Male,No,33.0,No,Healthcare,0.0,Low,5.0,5.0,19.247,13.398,7.428999999999999,11.874,C
958,459788,Female,No,36.0,Yes,Entertainment,2.638210266264068,Low,1.0,3.0,0.213,4.82,-0.804,3.287,A
959,462645,Female,Yes,39.0,No,Engineer,2.638210266264068,Average,6.0,4.0,5.412999999999999,-1.081,5.031000000000001,4.511,D
960,462666,Male,Yes,48.0,Yes,Artist,0.0,Low,2.0,6.0,10.702,15.758,2.7060000000000004,13.679,C
961,462587,Female,Yes,78.0,No,Lawyer,1.0,High,2.0,4.0,0.9670000000000001,-0.07,3.9139999999999997,4.754,B
962,459583,Male,Yes,46.0,Yes,Artist,1.0,Low,1.0,6.0,4.2010000000000005,5.726,4.112,4.895,A
963,467361,Female,Yes,26.0,No,Homemaker,2.638210266264068,Low,4.0,6.0,2.889,2.819,9.842,5.0,D
964,459493,Male,No,26.0,No,Healthcare,0.0,Low,7.0,6.0,6.97,3.4389999999999996,2.503,2.784,A
965,464583,Female,No,37.0,Yes,Engineer,7.0,Low,3.0,6.0,8.266,0.581,5.387432820897396,3.3480000000000003,A
966,462726,Female,Yes,75.0,Yes,Homemaker,1.0,High,3.0,6.0,3.905,4.746,5.602,2.156,B
967,466919,Male,No,19.0,No,Doctor,2.638210266264068,Low,5.0,3.0,6.382999999999999,4.863,5.351,-0.943,D
968,467949,Male,No,22.0,No,Healthcare,1.0,Low,4.0,4.0,10.026,3.076,8.837,-1.611,D
969,462406,Male,Yes,27.0,No,Engineer,6.0,Low,3.0,6.0,10.919,6.73,9.743,6.419,D
970,460434,Male,Yes,57.0,Yes,Artist,3.0,High,3.0,6.0,7.669,3.457,-1.749,-0.09300000000000001,D
971,463729,Female,No,32.0,No,Artist,2.638210266264068,Low,5.0,1.0,3.7739999999999996,0.7829999999999999,0.68,1.633,B
972,466827,Male,Yes,37.0,No,Entertainment,0.0,Average,4.0,3.0,6.1979999999999995,1.9780000000000002,4.811,12.42,D
973,463641,Female,No,33.0,Yes,Marketing,1.0,Low,3.0,5.0,6.522,9.709,2.653,7.665,B
974,467294,Female,Yes,57.0,No,Engineer,0.0,Low,1.0,6.0,1.954,1.328,7.421,4.947,B
975,460875,Male,No,40.0,Yes,Entertainment,0.0,Low,3.0,3.0,8.416,3.508,6.462999999999999,3.467,A
976,459183,Female,No,26.0,Yes,Artist,1.0,Low,3.0,2.0,6.46,5.825,3.7239999999999998,1.031,A
977,464541,Male,No,31.0,Yes,Doctor,1.0,Low,2.0,6.0,8.424,6.693,6.064,0.36,A
978,461249,Female,No,53.0,Yes,Artist,1.0,Low,3.0,7.0,10.592,6.308,6.553,7.36,D
979,462959,Female,Yes,56.0,Yes,Engineer,2.0,High,2.0,6.0,7.773,0.73,4.4719999999999995,-1.797,B
980,459922,Male,Yes,65.0,Yes,Lawyer,0.0,Low,1.0,4.0,7.4910000000000005,-0.358,8.956,4.76,D
981,467935,Male,No,23.0,No,Healthcare,7.0,Low,3.0,6.0,5.506,6.615,13.253,5.252000000000001,D
982,461382,Male,Yes,68.0,No,Executive,1.0,High,2.0,6.0,5.3629999999999995,4.293,2.53,2.984,B
983,462521,Female,No,32.0,No,Homemaker,9.0,Low,1.0,6.0,8.649,4.396,7.46,10.356,D
984,463296,Female,No,21.0,No,Healthcare,0.0,Low,5.0,6.0,13.765,11.505999999999998,10.109,-1.8980000000000001,D
985,467003,Female,Yes,61.0,Yes,Artist,2.638210266264068,Low,2.0,6.0,20.701999999999998,3.752,9.113999999999999,14.16,C
986,459705,Male,Yes,25.0,Yes,Entertainment,1.0,Average,2.0,6.0,4.58,0.855,2.611,6.731,A
987,459984,Female,Yes,36.0,Yes,Entertainment,0.0,Average,3.0,6.0,4.9719999999999995,6.622999999999999,-0.151,0.7709999999999999,B
988,466051,Male,No,25.0,No,Executive,3.0,Low,1.0,4.0,6.654,1.504,7.5089999999999995,3.803,A
989,463583,Male,Yes,58.0,Yes,Artist,9.0,Average,4.0,6.0,8.046,12.277999999999999,-0.738,23.673000000000002,C
990,466100,Male,Yes,40.0,Yes,Executive,1.0,Low,2.0,6.0,11.202,7.506,3.312,8.551,A
991,461427,Female,No,42.0,Yes,Artist,1.0,Low,2.0,6.0,8.753,4.3580000000000005,1.555,-2.094,A
992,464193,Female,Yes,36.0,Yes,Doctor,13.0,Low,2.0,6.0,2.492,-0.465,4.113,-0.78,B
993,467835,Male,Yes,58.0,No,Artist,9.0,Low,2.0,6.0,3.8810000000000002,4.717,0.685,6.377999999999999,B
994,463000,Female,No,36.0,No,Engineer,0.0,Low,1.0,6.0,11.154000000000002,2.251,2.478,-2.406,A
995,462457,Male,No,28.0,No,Healthcare,2.0,Low,4.0,6.0,1.7009999999999998,10.788,6.8629999999999995,16.837,C
996,460426,Male,Yes,45.0,No,Artist,4.0,Average,2.0,6.0,12.913,11.712,5.579,1.568,C
997,466024,Female,Yes,35.0,No,Entertainment,10.0,Low,2.0,3.0,8.722999999999999,4.886,4.056,3.9589999999999996,A
998,467031,Male,Yes,59.0,Yes,Artist,11.0,Average,3.0,6.0,17.881,9.097000000000001,4.8839999999999995,16.609,C
999,467440,Male,Yes,49.0,Yes,Entertainment,0.0,Low,1.0,6.0,5.8389999999999995,4.192,3.491,4.5680000000000005,A
1000,464377,Female,No,51.0,Yes,Entertainment,0.0,Low,1.0,6.0,5.052,4.788,2.908,3.6519999999999997,A
1001,465870,Male,No,40.0,Yes,Artist,5.0,Low,2.0,6.0,5.974,5.822,4.131,5.16,A
1002,460677,Female,No,49.0,No,Healthcare,2.0,Average,2.0,3.0,4.614,7.382000000000001,5.546,3.957,D
1003,460095,Female,Yes,74.0,Yes,Lawyer,1.0,Low,1.0,6.0,10.534,0.958,8.093,13.052,C
1004,463297,Male,No,27.0,Yes,Healthcare,4.0,Low,2.0,6.0,15.040999999999999,0.945,14.515999999999998,8.293,D
1005,461790,Male,Yes,70.0,Yes,Artist,0.0,High,2.0,6.0,15.023,10.15,7.0329999999999995,10.099,C
1006,467410,Female,Yes,62.0,Yes,Lawyer,0.0,Low,2.0,6.0,11.112,10.045,14.655,16.956,C
1007,465904,Male,No,37.0,Yes,Artist,9.0,Low,1.0,6.0,7.917999999999999,3.275,2.7560000000000002,3.6310000000000002,A
1008,459393,Female,No,40.0,No,Healthcare,8.0,Low,3.0,3.0,9.718,2.784,-3.772,6.285,D
1009,465712,Male,No,47.0,Yes,Artist,0.0,Low,1.0,6.0,3.062,-2.957,3.674,3.27,B
1010,465771,Male,Yes,52.0,Yes,Entertainment,1.0,Average,4.0,6.0,1.755,4.546,8.046,-0.3,B
1011,462013,Female,Yes,57.0,Yes,Executive,0.0,Average,2.0,6.0,9.095,15.485999999999999,3.4589999999999996,18.948,C
1012,465620,Male,No,37.0,Yes,Artist,8.0,Low,3.0,6.0,11.395,10.324000000000002,7.164,17.144000000000002,C
1013,459840,Male,Yes,60.0,Yes,Artist,1.0,Low,1.0,6.0,2.548,2.895,3.003,1.12,B
